ROW_ID, MENU_ID, MENU_NAME, TYPE, LAST_UPDATE_DATE, LAST_UPDATED_BY, LAST_UPDATE_LOGIN, CREATION_DATE, CREATED_BY, USER_MENU_NAME, DESCRIPTION
AAA/JXAAQAAAAhAAAV,81821,RRS_SITES_SETUP_TAB,TAB,15.07.05,121,0,15.07.05,121,Sites Setup Tab Menu,Sites Setup Tab Menu
AAA/JXAAQAAAAhAAAW,81822,RRS_LOCATIONS_ATTRIBUTES_ST,SUBTAB,18.07.05,121,0,18.07.05,121,Sites Locations Attributes Sub Tab,Sites Locations Attributes Sub Tab
AAA/JXAAQAAAAhAAAX,81823,RRS_LOCATION_ASSIGNMENTS_ST,SUBTAB,18.07.05,121,0,18.07.05,121,Location Assignments Sub Tab,Location Assignments Sub Tab
AAA/JXAAQAAAAhAAAY,81824,RRS_LOCATIONS_SETUP_TAB,TAB,15.07.05,121,0,15.07.05,121,Locations Setup Tab,Locations Setup Tab
AAA/JXAAQAAAAhAAAZ,81825,RRS_TA_GROUPS_ST,SUBTAB,18.07.05,121,0,18.07.05,121,Trade Area Groups Sub Tab,Trade Area Groups Sub Tab
AAA/JXAAQAAAAhAAAa,81826,RRS_TA_ATTRIBUTES_ST,SUBTAB,18.07.05,121,0,18.07.05,121,Trade Area Attrribute Setup,Trade Area Attrribute Setup
AAA/JXAAQAAAAhAAAb,81827,RRS_TA_ASSIGNMENTS_ST,SUBTAB,18.07.05,121,0,18.07.05,121,Trade Area Assignments Sub Tab,Trade Area Assignments Sub Tab
AAA/JXAAQAAAAhAAAc,81828,RRS_TA_SETUP_TAB,TAB,15.07.05,121,0,15.07.05,121,Trade Area Setup Tab,Trade Area Setup Tab
AAA/JXAAQAAAAhAAAd,81829,RRS_MAP_PREF_MENU,,20.12.07,121,0,20.12.07,121,Site Map Preferences Page Menu,
AAA/JXAAQAAAAhAAAe,81830,RRS_SITE_HUB_GEOCODE,,20.12.07,121,0,20.12.07,121,Site Hub Geocoder Menu,
AAA/JXAGXAAAcp8ABf,80731,OZF_TRADE_PLANNING,STANDARD,18.11.03,120,0,18.11.03,120,OZF_TRADE_PLANNING,
AAA/JXAGXAAAcp8ABg,80752,HR_APPLY_FOR_JOB_PG_SS,,10.12.04,120,0,10.12.04,120,Apply For Job pages Menu,Contains Apply For Job pages
AAA/JXAGXAAAcp8ABh,80753,PQP_SS_PAGES_MENU,,05.10.04,120,0,05.10.04,120,PQP SelfService Pages Menu,This is a dummy Menu to deliver selfservice functions for Car and Mileage
AAA/JXAGXAAAcp8ABi,80755,HR_EMP_TALMGMT_SUBTAB_SS,SUBTAB,13.02.05,120,0,13.02.05,120,Employee: Talent Management Subtab,
AAA/JXAGXAAAcp9ABG,80756,HR_EMP_TALMGMT_TAB_SS,TAB,13.02.05,120,0,13.02.05,120,Employee: Talent Management Tab,Employee: Talent Management Tab
AAA/JXAGXAAAcp9ABH,80757,HR_EMP_MYAPPR_SUBTAB_SS,SUBTAB,13.02.05,120,0,13.02.05,120,Employee: My Appraisals Subtab,Employee: My Appraisals Subtab
AAA/JXAGXAAAcp9ABI,80758,HR_EMP_PARTICIPANT_SUBTAB_SS,SUBTAB,13.02.05,120,0,13.02.05,120,Employee: Participant Subtab,Employee: Participant Subtab
AAA/JXAGXAAAcp9ABJ,80759,HR_EMP_APPR_TAB_SS,TAB,13.02.05,120,0,13.02.05,120,Employee: Appraisals Tab,Employee: Appraisals Tab
AAA/JXAGXAAAcp9ABK,80760,HR_EMP_TALMGMT_HMPAGE_SS,HOMEPAGE,03.01.08,121,0,13.02.05,120,Employee: Performance Management Homepage,
AAA/JXAGXAAAcp9ABL,80761,HR_ABS_PAGE_FUNCTIONS_MENU,,29.09.05,120,0,29.09.05,120,Absence Page Functions,Absence Page Functions
AAA/JXAGXAAAcp9ABM,80762,HR_EMPLOYMENT_VERIF_MENU,,31.10.05,120,0,31.10.05,120,Employment Verification Pages Menu,
AAA/JXAGXAAAcp9ABN,80796,FI_HRMS_MAINTAIN_TEMPLATES,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS MAINTAIN TEMPLATES,Maintain Using Templates
AAA/JXAGXAAAcp9ABO,80801,FI_HRMS_TOTAL_COMP_PART,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS TOTAL COMP PART,
AAA/JXAGXAAAcp9ABP,80807,FI_HRMS_BENEFITS_ENROLLMENT,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS BENEFITS ENROLLMENT,
AAA/JXAGXAAAcp9ABQ,80816,FI_HRMS_TOTAL_COMP_ENROL,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS TOTAL COMP ENROL,
AAA/JXAGXAAAcp9ABR,80817,FI_HRMS_TOTAL_COMP_CON,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS TOTAL COMP CON,
AAA/JXAGXAAAcp9ABV,80825,FI_HRMS_MASS_UPD,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS MASS UPD,Mass Updates for Person
AAA/JXAGXAAAcp9ABW,80827,FI_HRMS_PEOPLE,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS PEOPLE,Enter personal and assignment information
AAA/JXAGXAAAcp9ABb,80835,FI_HRMS_FASTPATH,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS FastPath,
AAA/JXAGXAAAcqEABg,80857,FI_HRMS_RECRUITMENT,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS RECRUITMENT,Manage recruiting
AAA/JXAGXAAAcqFAAA,80858,FI_HRMS_CAREER_MANAGE,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS CAREER MANAGE,Career Management
AAA/JXAGXAAAcqFAAF,80863,FI HRMS CAGR,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS CAGR,Maintain Collective Agreements
AAA/JXAGXAAAcqFAAJ,80868,FI_HRMS_ORGANIZATION,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS ORGANIZATION,Enter organizational information
AAA/JXAGXAAAcqFAAO,80873,FI_HRMS_JOB,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS JOB,Enter job-related information
AAA/JXAGXAAAcqFAAT,80878,FI_HRMS_POSITION,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS POSITION,Enter  position-related information
AAA/JXAGXAAAcqFAAY,80883,FI_HRMS_GRADE,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS GRADE,Enter grade-related information
AAA/JXAGXAAAcqFAAc,80887,FI_HRMS_BUDGET,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS BUDGET,Define and maintain budget information
AAA/JXAGXAAAcqFAAi,80893,FI_SR_SHIFT_SUBTAB,SUBTAB,07.06.07,120,0,02.08.06,120,Finnish Schedule Repository Shifts Subtab,This subtab should be used for shifts alongwith a wrapper function for shift summary.
AAA/JXAGXAAAcqFAAm,80897,FI_SR_SCHDL_PATTERN_SUBTAB,SUBTAB,07.06.07,120,0,02.08.06,120,Finnish Schedule Repository Schedule Patterns Subtab,This subtab should be used for Schedule Pattern with the wrapper function for summary page.
AAA/JXAGXAAAcqFAAr,80902,FI_SR_SCHDL_SUBTAB,SUBTAB,07.06.07,120,0,02.08.06,120,Finnish Schedule Repository Schedules Subtab,This subtab should be used for Schedules alongwith a wrapper function for the summary page.
AAA/JXAGXAAAcqFAAy,80909,FI_SR_SETUP_SUBTAB,SUBTAB,07.06.07,120,0,02.08.06,120,Finnish Schedule Repository Setups Subtab,
AAA/JXAGXAAAcqFAAz,80910,HR_FI_SR_TAB,TAB,07.06.07,120,0,02.08.06,120,Finnish Schedule Repository Tab,Finnish Schedule Repository Tab
AAA/JXAGXAAAcqFAA0,80911,FI_HRMS_SE_TAB,TAB,07.06.07,120,0,02.08.06,120,Finnish HRMS Schedule Eligibility Tab,Schedule Eligibility Tab
AAA/JXAGXAAAcqFAA1,80912,FI_HRMS_WORK_SCHEDULES,HOMEPAGE,07.06.07,120,0,02.08.06,120,Finnish Work Schedule,
AAA/JXAGXAAAcqFAA4,80915,FI_CALENDAR_EVENTS,TAB,07.06.07,120,0,02.08.06,120,Finnish Calendar Events,
AAA/JXAGXAAAcqFAA7,80918,FI_CAL_EVENT_COV_REVIEW,TAB,07.06.07,120,0,02.08.06,120,Finnish Calendar Event Coverage Review,Calendar Event Coverage Review
AAA/JXAGXAAAcqFAA8,80919,FI_HRMS_CAL_EVENTS,HOMEPAGE,07.06.07,120,0,02.08.06,120,Finnish HRMS Calendar Events,Calendar Events
AAA/JXAGXAAAcqFAA9,80920,FI_HRMS_WORK_STRUCT,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS WORK STRUCT,Enter work structures
AAA/JXAGXAAAcqFABD,80926,FI_HRMS_PAYROLL,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS PAYROLL,Enter information for payrolls
AAA/JXAGXAAAcqFABT,80942,FI_HRMS_BASIC,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS BASIC,
AAA/JXAGXAAAcqFABW,80945,FI_HRMS_ELEGI_RATE_FACTORS,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS ELEGI RATE FACTORS,
AAA/JXAGXAAAcqFABa,80949,FI_HRMS_ELEGI_PROFILE,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS ELEGI PROFILE,
AAA/JXAGXAAAcqFABc,80951,FI_HRMS_ADDITIONAL_SETUP,STANDARD,07.06.07,120,0,26.04.04,120,FI_HRMS_ADDITIONAL_SETUP,
AAA/JXAGXAAAcqFABe,80953,FI_HRMS_GEN_DEFS,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS GEN DEFS,
AAA/JXAGXAAAcqGAAL,80970,FI_HRMS_PROG_AND_PLANS,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS PROG AND PLANS,
AAA/JXAGXAAAcqGAAN,80972,FI_HRMS_RATE_COVER_DEFS,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS RATE COVER DEFS,
AAA/JXAGXAAAcqGAAy,81015,FI_HRMS_TOTAL_COMP,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS TOTAL COMP,Enter information on compensation and benefits
AAA/JXAGXAAAcqGAAz,81016,FI_HRMS_HISTORIES,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS HISTORIES,
AAA/JXAGXAAAcqGAA0,81017,FI_HRMS_LISTS,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS LISTS,
AAA/JXAGXAAAcqGAA1,81019,FI_HRMS_VIEW_INFO,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS VIEW INFO,View HRMS information
AAA/JXAGXAAAcqGAA4,81023,FI_HRMS_PROCESS_AND_REP,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS PROCESS AND REP,
AAA/JXAGXAAAcqGAA5,81026,FI_HRMS_MAINT_FORMS,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS MAINT FORMS,Transaction Maintenance
AAA/JXAGXAAAcqGAA7,81028,FI_BEN_TC_EXTRACT,STANDARD,07.06.07,120,0,26.04.04,120,FI_BEN_TC_EXTRACT,Benefits Extract
AAA/JXAGXAAAcqGAA8,81030,FI_HRMS_MASS_INFO_EX_MIX,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS MASS INFO EX MIX,Interfaces and Batch Entry Options
AAA/JXAGXAAAcqGAA9,81031,FI_HRMS_OTHER_DEF,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS OTHER DEF,Other Definitions
AAA/JXAGXAAAcqGABA,81036,FI_HRMS_SECURITY,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS SECURITY,Define security restrictions
AAA/JXAGXAAAcqGABC,81038,FI_HRMS_INTERNATIONAL_SETUP,,07.06.07,120,0,26.04.04,120,FI HRMS International Setup,
AAA/JXAGXAAAcqGABD,81039,FI_HRMS_NAV,STANDARD,07.06.07,120,0,26.04.04,120,FI HRMS Navigator,HRMS seeded menu
AAA/JXAGXAAAcqGABH,81043,PL_HR_BASIC,STANDARD,23.01.04,2,0,23.01.04,2,PL HR BASIC,
AAA/JXAGXAAAcqGABQ,81052,PL_PAY_FASTPATH,STANDARD,23.01.04,120,0,23.01.04,120,PL PAY FastPath,
AAA/JXAGXAAAcqHAAq,81098,CN_HRMS_EMP_SS,STANDARD,13.07.04,2,0,13.07.04,2,China Employee Self Service,HRMS seeded menu for China self service
AAA/JXAGXAAAcqHABb,81147,PER_JP_PAY_YEA_FORMS_FOR_ER,,13.05.05,121,0,26.04.05,2,JP Year End Adjustment Forms for Employer,JP Year End Adjustment Forms for Employer
AAA/JXAGXAAAcqIABH,81227,PN_SUPPLIERS_FA_SUBMENU,STANDARD,26.09.05,120,0,26.09.05,120,PN_SUPPLIERS_FA_SUBMENU,Suppliers Full Access
AAA/JXAGXAAAcqIABI,81228,PN_SUPPLIERS_RO_SUBMENU,STANDARD,19.09.05,120,0,19.09.05,120,PN_SUPPLIERS_RO_SUBMENU,Suppliers View Only
AAA/JXAGXAAAcqIABi,81254,POA_DBI_SUPMGMT_IO_MENU_SUP,STANDARD,13.06.06,120,0,13.06.06,120,Dashboard (Supplier Management - Supplier Secured),Dashboard (Supplier Management - Supplier Secured)
AAA/JXAGXAAAcp6AAA,81257,POA_DBI_SUPMGMT_MENU_SUP,STANDARD,13.06.06,120,0,13.06.06,120,Supplier Management Menu - Supplier Secured,Supplier Management Menu - Supplier Secured
AAA/JXAGXAAAcp6AAC,81259,PON_ABSTRACT_MENU,SECURITY,02.02.05,121,0,26.08.04,2,Abstract External Menu,Menu containing the functions for the two external pages
AAA/JXAGXAAAcp6AAF,81262,PON_NEG_ADMIN,STANDARD,14.11.08,121,0,10.06.05,120,Sourcing Administration,Functions that allow users to perform administration tasks (e.g., set up Oracle Sourcing, create forms and abstract, etc.) .
AAA/JXAGXAAAcp6AAG,81263,PON_SUPER_USER_FUNC,STANDARD,14.11.08,121,0,10.06.05,120,Additional Super User Functions,Functions that allow super users to perform miscellaneous tasks.
AAA/JXAGXAAAcp6AAU,81277,PON_SRC_SUPER_USER_FUNC,STANDARD,14.11.08,121,0,15.06.05,120,Sourcing Super User Functional Areas,Functional areas associated with the Sourcing Super user
AAA/JXAGXAAAcp6AAV,81278,PON_SOURCING_SUPER_USER_ROOT,STANDARD,14.11.08,121,0,09.06.05,120,Sourcing Super User Main Root Menu,Main menu associated with the Sourcing super user responsibility
AAA/JXAGXAAAcp6AAb,81284,PV_CNTR_RESPONSE_SUB_MENU,,15.04.05,120,0,15.04.05,120,PV_CNTR_RESPONSE_SUB_MENU,Contract Response Options Sub Menu
AAA/JXAGXAAAcp6AAk,81293,PV_PARTNER_OTHER_FUNCTIONS,,09.05.05,120,0,09.05.05,120,PV_PARTNER_OTHER_FUNCTIONS,Partner Super User Responsibility Menu with other functions
AAA/JXAGXAAAcp7AAN,81388,FTP_ROM_M,SIDENAV,14.02.07,121,0,14.02.07,121,Rate Output Mapping Rule,Rate Output Mapping Rule
AAA/JXAGXAAAcp7AAO,81389,FTP_ADJR_M,SIDENAV,14.02.07,121,0,14.02.07,121,FTP_ADJUSTMENT_RULE,FTP_ADJUSTMENT_FUNCTIONS
AAA/JXAGXAAAcp7AAT,81395,IGI_CIS2007_ONLINE,STANDARD,12.07.07,121,0,24.09.06,2,OPSF(I) Construction Industry Scheme 2007,OPSF(I) Construction Industry Scheme 2007
AAA/JXAGXAAAcp7AAm,81415,OKS_MASS_UPD_CONTRACT_MENU,STANDARD,27.02.07,121,0,27.02.07,120,Mass Update Contract Page Menu,
AAA/JXAGXAAAcp9ABB,80733,PAYKRYEA_ENTRY_TAB,TAB,10.01.06,120,0,10.01.06,120,Yea Entry Tab,
AAA/JXAGXAAAcp9ABC,80734,PAYKRYEA_REPORTS_TAB,TAB,10.01.06,120,0,10.01.06,120,YEA Reports Tab,
AAA/JXAGXAAAcp9ABD,80735,PAYKRYEA_HOME_PAGE,HOMEPAGE,10.01.06,120,0,10.01.06,120,YEA Home Page,
AAA/JXAGXAAAcp9ABE,80736,PAYKRYEA_ADMIN_ACCESS,,10.01.06,120,0,10.01.06,120,YEA Administrator Access,
AAA/JXAGXAAAcp9ABF,80746,GLB_HRMS_FAST_FORMULA,STANDARD,05.05.06,120,0,05.05.06,120,GLB HRMS FAST FORMULA,Fast Formula Submenu for HRMS
AAA/JXAGXAAAcp9ABS,80818,NO_HRMS_MAINTAIN_TEMPLATES,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS MAINTAIN TEMPLATES,Maintain Using Templates
AAA/JXAGXAAAcp9ABT,80820,NO_HRMS_TOTAL_COMP_PART,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS TOTAL COMP PART,
AAA/JXAGXAAAcp9ABU,80822,NO_HRMS_BENEFITS_ENROLLMENT,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS BENEFITS ENROLLMENT,
AAA/JXAGXAAAcp9ABX,80830,NO_HRMS_TOTAL_COMP_ENROL,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS TOTAL COMP ENROL,
AAA/JXAGXAAAcp9ABY,80831,NO_HRMS_TOTAL_COMP_CON,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS TOTAL COMP CON,
AAA/JXAGXAAAcp9ABZ,80832,NO_HRMS_MASS_UPD,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS MASS UPD,Mass Updates for Person
AAA/JXAGXAAAcp9ABa,80834,NO_HRMS_PEOPLE,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS PEOPLE,Enter personal and assignment information
AAA/JXAGXAAAcp9ABc,80838,NO_HRMS_FASTPATH,STANDARD,07.06.07,121,0,26.04.04,120,NO HRMS FastPath,
AAA/JXAGXAAAcp9ABd,80851,NO_HRMS_RECRUITMENT,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS RECRUITMENT,Manage recruiting
AAA/JXAGXAAAcp9ABe,80854,NO_HRMS_CAREER_MANAGE,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS CAREER MANAGE,Career Management
AAA/JXAGXAAAcp9ABf,80864,NO HRMS CAGR,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS CAGR,Maintain Collective Agreements
AAA/JXAGXAAAcqFAAL,80870,NO_HRMS_ORGANIZATION,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS ORGANIZATION,Enter organizational information
AAA/JXAGXAAAcqFAAQ,80875,NO_HRMS_JOB,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS JOB,Enter job-related information
AAA/JXAGXAAAcqFAAW,80881,NO_HRMS_POSITION,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS POSITION,Enter  position-related information
AAA/JXAGXAAAcqFAAb,80886,NO_HRMS_GRADE,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS GRADE,Enter grade-related information
AAA/JXAGXAAAcqFAAd,80888,NO_HRMS_BUDGET,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS BUDGET,Define and maintain budget information
AAA/JXAGXAAAcqFAAj,80894,NO_HRMS_WORK_STRUCT,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS WORK STRUCT,Enter work structures
AAA/JXAGXAAAcqFAAv,80907,NO_HRMS_PAYROLL,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS PAYROLL,Enter information for payrolls
AAA/JXAGXAAAcqFAA3,80914,NO_HRMS_BASIC,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS BASIC,
AAA/JXAGXAAAcqFABC,80925,NO_HRMS_ELEGI_RATE_FACTORS,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS ELEGI RATE FACTORS,
AAA/JXAGXAAAcqFABH,80930,NO_HRMS_ELEGI_PROFILE,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS ELEGI PROFILE,
AAA/JXAGXAAAcqFABN,80936,NO_HRMS_ADDITIONAL_SETUP,STANDARD,07.06.07,120,0,26.04.04,120,NO_HRMS_ADDITIONAL_SETUP,
AAA/JXAGXAAAcqFABR,80940,NO_HRMS_GEN_DEFS,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS GEN DEFS,
AAA/JXAGXAAAcqHAAA,80965,NO_HRMS_PROG_AND_PLANS,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS PROG AND PLANS,
AAA/JXAGXAAAcqHAAB,80967,NO_HRMS_RATE_COVER_DEFS,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS RATE COVER DEFS,
AAA/JXAGXAAAcqHAAC,81005,NO_HRMS_TOTAL_COMP,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS TOTAL COMP,Enter information on compensation and benefits
AAA/JXAGXAAAcqHAAD,81007,NO_HRMS_HISTORIES,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS HISTORIES,
AAA/JXAGXAAAcqHAAE,81009,NO_HRMS_LISTS,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS LISTS,
AAA/JXAGXAAAcqHAAF,81012,NO_HRMS_VIEW_INFO,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS VIEW INFO,View HRMS information
AAA/JXAGXAAAcqHAAG,81014,NO_HRMS_PROCESS_AND_REP,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS PROCESS AND REP,
AAA/JXAGXAAAcqHAAH,81018,NO_HRMS_MAINT_FORMS,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS MAINT FORMS,Transaction Maintenance
AAA/JXAGXAAAcqHAAI,81020,NO_BEN_TC_EXTRACT,STANDARD,07.06.07,120,0,26.04.04,120,NO_BEN_TC_EXTRACT,Benefits Extract
AAA/JXAGXAAAcqHAAJ,81024,NO_HRMS_MASS_INFO_EX_MIX,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS MASS INFO EX MIX,Interfaces and Batch Entry Options
AAA/JXAGXAAAcqHAAK,81025,NO_HRMS_OTHER_DEF,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS OTHER DEF,Other Definitions
AAA/JXAGXAAAcqHAAL,81029,NO_HRMS_SECURITY,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS SECURITY,Define security restrictions
AAA/JXAGXAAAcqHAAM,81032,NO_HRMS_INTERNATIONAL_SETUP,,07.06.07,120,0,26.04.04,120,NO HRMS International Setup,
AAA/JXAGXAAAcqHAAN,81034,NO_HRMS_NAV,STANDARD,07.06.07,120,0,26.04.04,120,NO HRMS Navigator,HRMS seeded menu
AAA/JXAGXAAAcqGABa,81062,PL_PAY_PEOPLE,STANDARD,23.01.04,2,0,23.01.04,2,PL PAY PEOPLE,Enter personal and assignment information
AAA/JXAGXAAAcqGABf,81067,PL_PAY_ORGANIZATION,STANDARD,23.01.04,2,0,23.01.04,2,PL PAY ORGANIZATION,Enter organizational information
AAA/JXAGXAAAcqHAAQ,81072,PL_PAY_JOB,STANDARD,23.01.04,2,0,23.01.04,2,PL PAY JOB,Enter job-related information
AAA/JXAGXAAAcqHAAR,81073,PL_PAY_POSITION,STANDARD,23.01.04,2,0,23.01.04,2,PL PAY POSITION,Enter  position-related information
AAA/JXAGXAAAcqHAAT,81075,PL_PAY_GRADE,STANDARD,23.01.04,2,0,23.01.04,2,PL PAY GRADE,Enter grade-related information
AAA/JXAGXAAAcqHAAU,81076,PL_PAY_WORK_STRUCT,STANDARD,23.01.04,2,0,23.01.04,2,PL PAY WORK STRUCT,Enter work structures
AAA/JXAGXAAAcqHAAV,81077,PL_PAY_PAYROLL,STANDARD,23.01.04,2,0,23.01.04,2,PL PAY PAYROLL,Enter information for payrolls
AAA/JXAGXAAAcqHAAY,81080,PL_PAY_TOTAL_COMP,STANDARD,23.01.04,2,0,23.01.04,2,PL PAY TOTAL COMP,Enter information on compensation and benefits
AAA/JXAGXAAAcqHAAZ,81081,PL_PAY_HISTORIES,STANDARD,23.01.04,2,0,23.01.04,2,PL PAY HISTORIES,
AAA/JXAGXAAAcqHAAb,81083,PL_PAY_LISTS,STANDARD,23.01.04,2,0,23.01.04,2,PL PAY LISTS,
AAA/JXAGXAAAcqHAAd,81085,PL_PAY_VIEW_INFO,STANDARD,23.01.04,2,0,23.01.04,2,PL PAY VIEW INFO,View HRMS information
AAA/JXAGXAAAcqHAAg,81088,PL_PAY_PROCESS_AND_REP,STANDARD,23.01.04,2,0,23.01.04,2,PL PAY PROCESS AND REP,
AAA/JXAGXAAAcqHAAh,81089,PL_PAY_MASS_INFO_EX_MIX,STANDARD,23.01.04,2,0,23.01.04,2,PL PAY MASS INFO EX MIX,Interfaces and Batch Entry Options
AAA/JXAGXAAAcqHAAj,81091,PL_PAY_OTHER_DEF,STANDARD,23.01.04,2,0,23.01.04,2,PL PAY OTHER DEF,Other Definitions
AAA/JXAGXAAAcqHAAp,81097,PL_PAY_SECURITY,STANDARD,23.01.04,2,0,23.01.04,2,PL PAY SECURITY,Define security restrictions
AAA/JXAGXAAAcqHAAs,81100,PL_PAY_NAV,STANDARD,23.01.04,2,0,23.01.04,2,PL PAY Navigator,PAY seeded menu
AAA/JXAGXAAAcqHABU,81140,HR_ADI_SKILLS_FORM_FUNCTIONS,STANDARD,29.03.05,2,0,29.03.05,2,HR ADI Skills Seeded Integrator Form Functions,HR ADI Seeded Menu of Integrator Form Functions
AAA/JXAGXAAAcqHABh,81153,PER_JP_PAY_ITAX_EMP,,27.10.05,120,0,27.10.05,120,JP Tax Withheld Report:Employee,JP Tax Withheld Report:Employee
AAA/JXAGXAAAcp6AAm,81295,WSM_MES_OPR_HOMEPAGE,HOMEPAGE,03.07.05,120,0,03.07.05,120,MES Operator Homepage,MES Operator Homepage
AAA/JXAGXAAAcp6AAn,81296,WSM_MES_OPR_NAVIGATE,STANDARD,03.07.05,120,0,03.07.05,120,MES Operator Main Navigate,MES Operator Main Navigate
AAA/JXAGXAAAcp6AAx,81306,WSM_MES_SU_HOMEPAGE,HOMEPAGE,03.07.05,120,0,03.07.05,120,MES Supervisor Homepage,WSM MES Supervisor Homepage
AAA/JXAGXAAAcp7AAn,81416,OKS_SINGLE_UPD_CONTRACT_MENU,STANDARD,27.02.07,121,0,27.02.07,120,Single Update Contract Page Menu,
AAA/JXAGXAAAcp7AAy,81460,MSD_DEM_COL_ORCL,STANDARD,02.03.07,121,0,10.10.07,120,MSD_DEM_COL_ORCL,
AAA/JXAGXAAAcp7AAz,81461,MSD_DEM_COL_LEG,STANDARD,02.03.07,121,0,10.10.07,120,MSD_DEM_COL_LEG,
AAA/JXAGXAAAcp7AA0,81462,MSD_DEM_COLLECTION,STANDARD,02.03.07,121,0,10.10.07,120,MSD_DEM_COLLECTION,Demand Management Collections
AAA/JXAGXAAAcp7AA2,81464,MSD_DEM_SETUP,STANDARD,02.03.07,121,0,10.10.07,120,MSD_DEM_SETUP,
AAA/JXAGXAAAcp7AA3,81465,MSD_DEM_OTHER,STANDARD,02.03.07,121,0,10.10.07,120,MSD_DEM_OTHER,
AAA/JXAGXAAAcp7AA4,81466,MSD_DEM_NAVIGATE,STANDARD,02.03.07,121,0,10.10.07,120,MSD_DEM_NAVIGATE,Oracle Demand Management Navigator Menu
AAA/JXAGXAAAcp7AA5,81467,MSD_DEM_PLANNER,STANDARD,02.03.07,121,0,10.10.07,120,MSD_DEM_PLANNER,
AAA/JXAGXAAAcp7AA6,81468,MSD_DEM_SOP_COL_ORCL,STANDARD,12.04.07,121,0,10.10.07,120,MSD_DEM_SOP_COL_ORCL,
AAA/JXAGXAAAcp7AA8,81470,MSD_DEM_SOP_COLLECTION,STANDARD,12.04.07,121,0,10.10.07,120,MSD_DEM_SOP_COLLECTION,S&OP Demantra Collections
